education_id,EdLevel,candidate_id
53822,Other,53822
53823,Undergraduate,53823
53824,Other,53824
53825,Master,53825
53826,Other,53826
53827,Undergraduate,53827
53828,Undergraduate,53828
53829,NoHigherEd,53829
53830,Undergraduate,53830
53831,Undergraduate,53831
53832,Master,53832
53833,Master,53833
53834,Master,53834
53835,Undergraduate,53835
53836,Undergraduate,53836
53837,Undergraduate,53837
53838,Undergraduate,53838
53839,Undergraduate,53839
53840,Other,53840
53841,Master,53841
53842,Undergraduate,53842
53843,Undergraduate,53843
53844,Undergraduate,53844
53845,Other,53845
53846,Undergraduate,53846
53847,Undergraduate,53847
53848,Undergraduate,53848
53849,Undergraduate,53849
53850,Other,53850
53851,Other,53851
53852,Master,53852
53853,Undergraduate,53853
53854,Undergraduate,53854
53855,Master,53855
53856,Undergraduate,53856
53857,Other,53857
53858,PhD,53858
53859,Undergraduate,53859
53860,Undergraduate,53860
53861,Undergraduate,53861
53862,Undergraduate,53862
53863,Undergraduate,53863
53864,Undergraduate,53864
53865,Undergraduate,53865
53866,Undergraduate,53866
53867,PhD,53867
53868,Undergraduate,53868
53869,Undergraduate,53869
53870,Other,53870
53871,Undergraduate,53871
53872,NoHigherEd,53872
53873,Other,53873
53874,Undergraduate,53874
53875,Master,53875
53876,Undergraduate,53876
53877,Master,53877
53878,Other,53878
53879,Master,53879
53880,Undergraduate,53880
53881,Master,53881
53882,Undergraduate,53882
53883,Undergraduate,53883
53884,PhD,53884
53885,Undergraduate,53885
53886,Undergraduate,53886
53887,Undergraduate,53887
53888,Other,53888
53889,Undergraduate,53889
53890,Other,53890
53891,Undergraduate,53891
53892,Undergraduate,53892
53893,Undergraduate,53893
53894,Other,53894
53895,Master,53895
53896,Other,53896
53897,Master,53897
53898,Undergraduate,53898
53899,Master,53899
53900,Other,53900
53901,Other,53901
53902,Undergraduate,53902
53903,Other,53903
53904,Master,53904
53905,Master,53905
53906,Undergraduate,53906
53907,Undergraduate,53907
53908,Master,53908
53909,NoHigherEd,53909
53910,Undergraduate,53910
53911,Undergraduate,53911
53912,Other,53912
53913,Undergraduate,53913
53914,Undergraduate,53914
53915,NoHigherEd,53915
53916,Undergraduate,53916
53917,Undergraduate,53917
53918,Master,53918
53919,Undergraduate,53919
53920,Undergraduate,53920
53921,Undergraduate,53921
53922,Undergraduate,53922
53923,PhD,53923
53924,Other,53924
53925,Master,53925
53926,Undergraduate,53926
53927,Master,53927
53928,Other,53928
53929,Master,53929
53930,Undergraduate,53930
53931,Undergraduate,53931
53932,Undergraduate,53932
53933,Master,53933
53934,Undergraduate,53934
53935,Undergraduate,53935
53936,Undergraduate,53936
53937,Undergraduate,53937
53938,Master,53938
53939,Master,53939
53940,Undergraduate,53940
53941,Master,53941
53942,Undergraduate,53942
53943,Undergraduate,53943
53944,Undergraduate,53944
53945,Undergraduate,53945
53946,Other,53946
53947,Undergraduate,53947
53948,Undergraduate,53948
53949,Undergraduate,53949
53950,Undergraduate,53950
53951,NoHigherEd,53951
53952,Other,53952
53953,Other,53953
53954,Master,53954
53955,Other,53955
53956,Master,53956
53957,Undergraduate,53957
53958,Master,53958
53959,Master,53959
53960,Master,53960
53961,Master,53961
53962,Master,53962
53963,Undergraduate,53963
53964,Undergraduate,53964
53965,Undergraduate,53965
53966,Master,53966
53967,Master,53967
53968,Master,53968
53969,Master,53969
53970,Undergraduate,53970
53971,Master,53971
53972,Other,53972
53973,Undergraduate,53973
53974,Undergraduate,53974
53975,Undergraduate,53975
53976,Undergraduate,53976
53977,Undergraduate,53977
53978,Undergraduate,53978
53979,NoHigherEd,53979
53980,Undergraduate,53980
53981,NoHigherEd,53981
53982,Undergraduate,53982
53983,Undergraduate,53983
53984,Undergraduate,53984
53985,Master,53985
53986,Undergraduate,53986
53987,Undergraduate,53987
53988,Undergraduate,53988
53989,NoHigherEd,53989
53990,Master,53990
53991,Other,53991
53992,Undergraduate,53992
53993,Master,53993
53994,Master,53994
53995,Master,53995
53996,Master,53996
53997,Other,53997
53998,Undergraduate,53998
53999,Undergraduate,53999
54000,Undergraduate,54000
54001,Master,54001
54002,Undergraduate,54002
54003,Undergraduate,54003
54004,Other,54004
54005,Master,54005
54006,Undergraduate,54006
54007,Master,54007
54008,Undergraduate,54008
54009,Other,54009
54010,Master,54010
54011,Undergraduate,54011
54012,Master,54012
54013,Master,54013
54014,PhD,54014
54015,Undergraduate,54015
54016,Undergraduate,54016
54017,NoHigherEd,54017
54018,Other,54018
54019,Undergraduate,54019
54020,Other,54020
54021,NoHigherEd,54021
54022,Undergraduate,54022
54023,Master,54023
54024,NoHigherEd,54024
54025,Undergraduate,54025
54026,Undergraduate,54026
54027,Undergraduate,54027
54028,Undergraduate,54028
54029,Other,54029
54030,Undergraduate,54030
54031,Undergraduate,54031
54032,NoHigherEd,54032
54033,Undergraduate,54033
54034,Master,54034
54035,Undergraduate,54035
54036,Undergraduate,54036
54037,Undergraduate,54037
54038,Undergraduate,54038
54039,Other,54039
54040,Undergraduate,54040
54041,NoHigherEd,54041
54042,Undergraduate,54042
54043,Other,54043
54044,NoHigherEd,54044
54045,Master,54045
54046,Master,54046
54047,Undergraduate,54047
54048,Master,54048
54049,Master,54049
54050,NoHigherEd,54050
54051,Other,54051
54052,Undergraduate,54052
54053,Master,54053
54054,Undergraduate,54054
54055,Other,54055
54056,Undergraduate,54056
54057,Master,54057
54058,Undergraduate,54058
54059,Undergraduate,54059
54060,Undergraduate,54060
54061,Undergraduate,54061
54062,Master,54062
54063,Other,54063
54064,Undergraduate,54064
54065,Undergraduate,54065
54066,Other,54066
54067,NoHigherEd,54067
54068,NoHigherEd,54068
54069,Undergraduate,54069
54070,Other,54070
54071,Undergraduate,54071
54072,Other,54072
54073,Other,54073
54074,Undergraduate,54074
54075,Undergraduate,54075
54076,Other,54076
54077,Undergraduate,54077
54078,Master,54078
54079,Master,54079
54080,Other,54080
54081,Master,54081
54082,Undergraduate,54082
54083,Other,54083
54084,Undergraduate,54084
54085,NoHigherEd,54085
54086,Undergraduate,54086
54087,Master,54087
54088,Master,54088
54089,Undergraduate,54089
54090,Other,54090
54091,Master,54091
54092,Other,54092
54093,Master,54093
54094,Master,54094
54095,Undergraduate,54095
54096,Undergraduate,54096
54097,Undergraduate,54097
54098,Undergraduate,54098
54099,Undergraduate,54099
54100,NoHigherEd,54100
54101,Undergraduate,54101
54102,Other,54102
54103,Master,54103
54104,Master,54104
54105,Undergraduate,54105
54106,Undergraduate,54106
54107,Other,54107
54108,Undergraduate,54108
54109,Master,54109
54110,Master,54110
54111,Undergraduate,54111
54112,Other,54112
54113,Undergraduate,54113
54114,NoHigherEd,54114
54115,Other,54115
54116,Other,54116
54117,Master,54117
54118,Undergraduate,54118
54119,Undergraduate,54119
54120,Undergraduate,54120
54121,Master,54121
54122,Master,54122
54123,Master,54123
54124,Undergraduate,54124
54125,Other,54125
54126,Undergraduate,54126
54127,Master,54127
54128,Undergraduate,54128
54129,Undergraduate,54129
54130,Undergraduate,54130
54131,Undergraduate,54131
54132,PhD,54132
54133,Other,54133
54134,Other,54134
54135,Undergraduate,54135
54136,Master,54136
54137,PhD,54137
54138,NoHigherEd,54138
54139,Master,54139
54140,Undergraduate,54140
54141,Undergraduate,54141
54142,Undergraduate,54142
54143,Master,54143
54144,Undergraduate,54144
54145,Undergraduate,54145
54146,Undergraduate,54146
54147,Master,54147
54148,Master,54148
54149,Master,54149
54150,Undergraduate,54150
54151,Master,54151
54152,Undergraduate,54152
54153,Master,54153
54154,Undergraduate,54154
54155,Undergraduate,54155
54156,Undergraduate,54156
54157,Other,54157
54158,NoHigherEd,54158
54159,Undergraduate,54159
54160,NoHigherEd,54160
54161,Undergraduate,54161
54162,Master,54162
54163,Undergraduate,54163
54164,Undergraduate,54164
54165,Other,54165
54166,Undergraduate,54166
54167,Master,54167
54168,NoHigherEd,54168
54169,Master,54169
54170,Undergraduate,54170
54171,Undergraduate,54171
54172,Other,54172
54173,Master,54173
54174,Master,54174
54175,Master,54175
54176,Undergraduate,54176
54177,NoHigherEd,54177
54178,Undergraduate,54178
54179,Master,54179
54180,Master,54180
54181,Undergraduate,54181
54182,Undergraduate,54182
54183,Undergraduate,54183
54184,Undergraduate,54184
54185,Master,54185
54186,Master,54186
54187,PhD,54187
54188,Master,54188
54189,Other,54189
54190,Undergraduate,54190
54191,Undergraduate,54191
54192,Undergraduate,54192
54193,Undergraduate,54193
54194,Master,54194
54195,Master,54195
54196,PhD,54196
54197,Master,54197
54198,Undergraduate,54198
54199,Undergraduate,54199
54200,Other,54200
54201,Undergraduate,54201
54202,Undergraduate,54202
54203,Undergraduate,54203
54204,Master,54204
54205,Other,54205
54206,Master,54206
54207,Master,54207
54208,Other,54208
54209,Master,54209
54210,PhD,54210
54211,Other,54211
54212,PhD,54212
54213,Master,54213
54214,Master,54214
54215,Undergraduate,54215
54216,NoHigherEd,54216
54217,Master,54217
54218,Other,54218
54219,Undergraduate,54219
54220,Undergraduate,54220
54221,Undergraduate,54221
54222,Undergraduate,54222
54223,Undergraduate,54223
54224,Other,54224
54225,Undergraduate,54225
54226,Master,54226
54227,Undergraduate,54227
54228,Undergraduate,54228
54229,Other,54229
54230,Other,54230
54231,Undergraduate,54231
54232,Other,54232
54233,Master,54233
54234,Undergraduate,54234
54235,Undergraduate,54235
54236,Other,54236
54237,Undergraduate,54237
54238,Undergraduate,54238
54239,Master,54239
54240,Undergraduate,54240
54241,Undergraduate,54241
54242,Master,54242
54243,Undergraduate,54243
54244,Undergraduate,54244
54245,Other,54245
54246,Master,54246
54247,Other,54247
54248,Undergraduate,54248
54249,Undergraduate,54249
54250,Master,54250
54251,Master,54251
54252,PhD,54252
54253,Undergraduate,54253
54254,Undergraduate,54254
54255,Master,54255
54256,Other,54256
54257,Undergraduate,54257
54258,Other,54258
54259,Undergraduate,54259
54260,PhD,54260
54261,Other,54261
54262,Other,54262
54263,Other,54263
54264,Other,54264
54265,Other,54265
54266,Undergraduate,54266
54267,Other,54267
54268,Other,54268
54269,Master,54269
54270,Master,54270
54271,Undergraduate,54271
54272,Master,54272
54273,Undergraduate,54273
54274,Undergraduate,54274
54275,Undergraduate,54275
54276,Other,54276
54277,Master,54277
54278,Undergraduate,54278
54279,NoHigherEd,54279
54280,Master,54280
54281,Undergraduate,54281
54282,PhD,54282
54283,Other,54283
54284,Undergraduate,54284
54285,Other,54285
54286,Undergraduate,54286
54287,Undergraduate,54287
54288,NoHigherEd,54288
54289,Undergraduate,54289
54290,Undergraduate,54290
54291,Other,54291
54292,Undergraduate,54292
54293,Undergraduate,54293
54294,Other,54294
54295,Undergraduate,54295
54296,Other,54296
54297,Other,54297
54298,Undergraduate,54298
54299,Master,54299
54300,Undergraduate,54300
54301,PhD,54301
54302,Undergraduate,54302
54303,Undergraduate,54303
54304,Master,54304
54305,Other,54305
54306,Other,54306
54307,Other,54307
54308,Undergraduate,54308
54309,NoHigherEd,54309
54310,Other,54310
54311,Master,54311
54312,Undergraduate,54312
54313,Undergraduate,54313
54314,Undergraduate,54314
54315,Undergraduate,54315
54316,Other,54316
54317,Undergraduate,54317
54318,Master,54318
54319,Master,54319
54320,Undergraduate,54320
54321,Undergraduate,54321
54322,Undergraduate,54322
54323,Master,54323
54324,Undergraduate,54324
54325,Undergraduate,54325
54326,Undergraduate,54326
54327,Master,54327
54328,Master,54328
54329,Other,54329
54330,Other,54330
54331,Master,54331
54332,Master,54332
54333,Undergraduate,54333
54334,NoHigherEd,54334
54335,Undergraduate,54335
54336,Undergraduate,54336
54337,Undergraduate,54337
54338,Master,54338
54339,Undergraduate,54339
54340,Undergraduate,54340
54341,Other,54341
54342,Master,54342
54343,Master,54343
54344,Other,54344
54345,Undergraduate,54345
54346,Master,54346
54347,Undergraduate,54347
54348,Undergraduate,54348
54349,Master,54349
54350,Undergraduate,54350
54351,Undergraduate,54351
54352,Undergraduate,54352
54353,Undergraduate,54353
54354,Undergraduate,54354
54355,Undergraduate,54355
54356,Master,54356
54357,Other,54357
54358,Undergraduate,54358
54359,Undergraduate,54359
54360,Undergraduate,54360
54361,Master,54361
54362,Undergraduate,54362
54363,Undergraduate,54363
54364,Master,54364
54365,Master,54365
54366,Master,54366
54367,Undergraduate,54367
54368,Master,54368
54369,Undergraduate,54369
54370,Other,54370
54371,Other,54371
54372,Master,54372
54373,Other,54373
54374,Other,54374
54375,PhD,54375
54376,Undergraduate,54376
54377,Undergraduate,54377
54378,Undergraduate,54378
54379,Master,54379
54380,NoHigherEd,54380
54381,Master,54381
54382,NoHigherEd,54382
54383,Undergraduate,54383
54384,Undergraduate,54384
54385,Undergraduate,54385
54386,Master,54386
54387,Undergraduate,54387
54388,Master,54388
54389,Master,54389
54390,Master,54390
54391,Undergraduate,54391
54392,Undergraduate,54392
54393,Undergraduate,54393
54394,Undergraduate,54394
54395,Undergraduate,54395
54396,Undergraduate,54396
54397,Undergraduate,54397
54398,Undergraduate,54398
54399,Undergraduate,54399
54400,NoHigherEd,54400
54401,Master,54401
54402,NoHigherEd,54402
54403,Undergraduate,54403
54404,Undergraduate,54404
54405,Undergraduate,54405
54406,Undergraduate,54406
54407,NoHigherEd,54407
54408,Undergraduate,54408
54409,Undergraduate,54409
54410,Undergraduate,54410
54411,Undergraduate,54411
54412,Undergraduate,54412
54413,Other,54413
54414,Undergraduate,54414
54415,Undergraduate,54415
54416,Other,54416
54417,Undergraduate,54417
54418,Master,54418
54419,Master,54419
54420,Master,54420
54421,Undergraduate,54421
54422,Undergraduate,54422
54423,Master,54423
54424,NoHigherEd,54424
54425,Undergraduate,54425
54426,NoHigherEd,54426
54427,Master,54427
54428,Master,54428
54429,Master,54429
54430,Master,54430
54431,Master,54431
54432,Undergraduate,54432
54433,PhD,54433
54434,Master,54434
54435,Other,54435
54436,Undergraduate,54436
54437,Undergraduate,54437
54438,Undergraduate,54438
54439,Master,54439
54440,Undergraduate,54440
54441,Master,54441
54442,Other,54442
54443,Master,54443
54444,Undergraduate,54444
54445,Master,54445
54446,Undergraduate,54446
54447,Master,54447
54448,NoHigherEd,54448
54449,Other,54449
54450,Undergraduate,54450
54451,Undergraduate,54451
54452,Undergraduate,54452
54453,Undergraduate,54453
54454,Undergraduate,54454
54455,Master,54455
54456,Other,54456
54457,Master,54457
54458,Undergraduate,54458
54459,Master,54459
54460,Undergraduate,54460
54461,Other,54461
54462,Master,54462
54463,Other,54463
54464,Undergraduate,54464
54465,Undergraduate,54465
54466,Undergraduate,54466
54467,Other,54467
54468,Master,54468
54469,Undergraduate,54469
54470,Undergraduate,54470
54471,Undergraduate,54471
54472,Undergraduate,54472
54473,Master,54473
54474,Other,54474
54475,Undergraduate,54475
54476,NoHigherEd,54476
54477,Other,54477
54478,Undergraduate,54478
54479,Undergraduate,54479
54480,Undergraduate,54480
54481,Undergraduate,54481
54482,Master,54482
54483,NoHigherEd,54483
54484,Undergraduate,54484
54485,Undergraduate,54485
54486,Master,54486
54487,Undergraduate,54487
54488,Master,54488
54489,Other,54489
54490,Master,54490
54491,Master,54491
54492,Undergraduate,54492
54493,Undergraduate,54493
54494,NoHigherEd,54494
54495,Other,54495
54496,Master,54496
54497,Undergraduate,54497
54498,Undergraduate,54498
54499,Undergraduate,54499
54500,Master,54500
54501,Master,54501
54502,Undergraduate,54502
54503,Undergraduate,54503
54504,Undergraduate,54504
54505,Undergraduate,54505
54506,Master,54506
54507,Undergraduate,54507
54508,Master,54508
54509,Master,54509
54510,Undergraduate,54510
54511,Master,54511
54512,Undergraduate,54512
54513,Other,54513
54514,Undergraduate,54514
54515,Other,54515
54516,Master,54516
54517,PhD,54517
54518,Undergraduate,54518
54519,Undergraduate,54519
54520,Master,54520
54521,Undergraduate,54521
54522,Other,54522
54523,Other,54523
54524,Undergraduate,54524
54525,Master,54525
54526,Undergraduate,54526
54527,Other,54527
54528,Undergraduate,54528
54529,Undergraduate,54529
54530,Undergraduate,54530
54531,Other,54531
54532,Undergraduate,54532
54533,Undergraduate,54533
54534,Undergraduate,54534
54535,Other,54535
54536,Other,54536
54537,Master,54537
54538,Undergraduate,54538
54539,Undergraduate,54539
54540,NoHigherEd,54540
54541,Other,54541
54542,Undergraduate,54542
54543,Undergraduate,54543
54544,Undergraduate,54544
54545,Undergraduate,54545
54546,Master,54546
54547,Undergraduate,54547
54548,Undergraduate,54548
54549,Other,54549
54550,Other,54550
54551,Undergraduate,54551
54552,Undergraduate,54552
54553,Undergraduate,54553
54554,Undergraduate,54554
54555,Undergraduate,54555
54556,Undergraduate,54556
54557,Undergraduate,54557
54558,Undergraduate,54558
54559,NoHigherEd,54559
54560,Other,54560
54561,Undergraduate,54561
54562,Master,54562
54563,Undergraduate,54563
54564,NoHigherEd,54564
54565,Master,54565
54566,Master,54566
54567,Undergraduate,54567
54568,Undergraduate,54568
54569,Master,54569
54570,Other,54570
54571,Undergraduate,54571
54572,Master,54572
54573,Undergraduate,54573
54574,Undergraduate,54574
54575,Undergraduate,54575
54576,Undergraduate,54576
54577,Undergraduate,54577
54578,Undergraduate,54578
54579,Undergraduate,54579
54580,Undergraduate,54580
54581,Undergraduate,54581
54582,Undergraduate,54582
54583,Undergraduate,54583
54584,Undergraduate,54584
54585,Undergraduate,54585
54586,Undergraduate,54586
54587,Master,54587
54588,PhD,54588
54589,NoHigherEd,54589
54590,Undergraduate,54590
54591,NoHigherEd,54591
54592,Master,54592
54593,Undergraduate,54593
54594,Master,54594
54595,Master,54595
54596,Undergraduate,54596
54597,Master,54597
54598,Undergraduate,54598
54599,Master,54599
54600,Master,54600
54601,Master,54601
54602,NoHigherEd,54602
54603,Undergraduate,54603
54604,Undergraduate,54604
54605,Undergraduate,54605
54606,Undergraduate,54606
54607,Undergraduate,54607
54608,NoHigherEd,54608
54609,Undergraduate,54609
54610,Undergraduate,54610
54611,Undergraduate,54611
54612,Master,54612
54613,Other,54613
54614,Undergraduate,54614
54615,Master,54615
54616,Undergraduate,54616
54617,Master,54617
54618,Master,54618
54619,Master,54619
54620,Undergraduate,54620
54621,Master,54621
54622,Undergraduate,54622
54623,PhD,54623
54624,Other,54624
54625,Undergraduate,54625
54626,Other,54626
54627,Master,54627
54628,Master,54628
54629,Master,54629
54630,Undergraduate,54630
54631,Master,54631
54632,Undergraduate,54632
54633,Master,54633
54634,Undergraduate,54634
54635,Undergraduate,54635
54636,Undergraduate,54636
54637,Master,54637
54638,NoHigherEd,54638
54639,Undergraduate,54639
54640,Undergraduate,54640
54641,Undergraduate,54641
54642,Undergraduate,54642
54643,PhD,54643
54644,PhD,54644
54645,Undergraduate,54645
54646,Undergraduate,54646
54647,Undergraduate,54647
54648,Other,54648
54649,Master,54649
54650,Undergraduate,54650
54651,Undergraduate,54651
54652,Master,54652
54653,Undergraduate,54653
54654,Undergraduate,54654
54655,Master,54655
54656,Undergraduate,54656
54657,Undergraduate,54657
54658,Other,54658
54659,Undergraduate,54659
54660,Undergraduate,54660
54661,Other,54661
54662,Undergraduate,54662
54663,Undergraduate,54663
54664,Other,54664
54665,Undergraduate,54665
54666,Undergraduate,54666
54667,Master,54667
54668,PhD,54668
54669,Undergraduate,54669
54670,Undergraduate,54670
54671,Undergraduate,54671
54672,Undergraduate,54672
54673,Undergraduate,54673
54674,Other,54674
54675,Undergraduate,54675
54676,Undergraduate,54676
54677,Undergraduate,54677
54678,Undergraduate,54678
54679,Other,54679
54680,Undergraduate,54680
54681,Master,54681
54682,Other,54682
54683,Undergraduate,54683
54684,Undergraduate,54684
54685,Master,54685
54686,Undergraduate,54686
54687,Master,54687
54688,Undergraduate,54688
54689,NoHigherEd,54689
54690,Master,54690
54691,Undergraduate,54691
54692,Other,54692
54693,Undergraduate,54693
54694,Master,54694
54695,Undergraduate,54695
54696,Undergraduate,54696
54697,Other,54697
54698,Master,54698
54699,NoHigherEd,54699
54700,Undergraduate,54700
54701,Master,54701
54702,Master,54702
54703,Undergraduate,54703
54704,Other,54704
54705,Master,54705
54706,Undergraduate,54706
54707,Master,54707
54708,Undergraduate,54708
54709,Undergraduate,54709
54710,Master,54710
54711,Undergraduate,54711
54712,PhD,54712
54713,Undergraduate,54713
54714,Undergraduate,54714
54715,Undergraduate,54715
54716,Master,54716
54717,Undergraduate,54717
54718,NoHigherEd,54718
54719,Master,54719
54720,Master,54720
54721,Undergraduate,54721
54722,Master,54722
54723,Master,54723
54724,NoHigherEd,54724
54725,NoHigherEd,54725
54726,Master,54726
54727,Undergraduate,54727
54728,Undergraduate,54728
54729,Master,54729
54730,Undergraduate,54730
54731,Master,54731
54732,Undergraduate,54732
54733,Undergraduate,54733
54734,Other,54734
54735,Other,54735
54736,Undergraduate,54736
54737,Master,54737
54738,PhD,54738
54739,Undergraduate,54739
54740,Undergraduate,54740
54741,Undergraduate,54741
54742,Master,54742
54743,Master,54743
54744,Undergraduate,54744
54745,Undergraduate,54745
54746,Undergraduate,54746
54747,Master,54747
54748,Undergraduate,54748
54749,Undergraduate,54749
54750,Undergraduate,54750
54751,NoHigherEd,54751
54752,Undergraduate,54752
54753,Other,54753
54754,Undergraduate,54754
54755,Other,54755
54756,Undergraduate,54756
54757,Undergraduate,54757
54758,Undergraduate,54758
54759,Undergraduate,54759
54760,Undergraduate,54760
54761,Undergraduate,54761
54762,NoHigherEd,54762
54763,Undergraduate,54763
54764,Undergraduate,54764
54765,Undergraduate,54765
54766,Undergraduate,54766
54767,Undergraduate,54767
54768,Undergraduate,54768
54769,Undergraduate,54769
54770,Undergraduate,54770
54771,Undergraduate,54771
54772,Undergraduate,54772
54773,Master,54773
54774,Master,54774
54775,NoHigherEd,54775
54776,NoHigherEd,54776
54777,Master,54777
54778,Other,54778
54779,Other,54779
54780,Undergraduate,54780
54781,Undergraduate,54781
54782,Undergraduate,54782
54783,Undergraduate,54783
54784,NoHigherEd,54784
54785,NoHigherEd,54785
54786,Master,54786
54787,Undergraduate,54787
54788,Other,54788
54789,Undergraduate,54789
54790,Undergraduate,54790
54791,Undergraduate,54791
54792,Undergraduate,54792
54793,Master,54793
54794,Master,54794
54795,Undergraduate,54795
54796,Master,54796
54797,Master,54797
54798,Master,54798
54799,Master,54799
54800,PhD,54800
54801,Other,54801
54802,Master,54802
54803,Master,54803
54804,Other,54804
54805,Master,54805
54806,Master,54806
54807,Undergraduate,54807
54808,Undergraduate,54808
54809,Undergraduate,54809
54810,Undergraduate,54810
54811,Undergraduate,54811
54812,Undergraduate,54812
54813,NoHigherEd,54813
54814,Undergraduate,54814
54815,Undergraduate,54815
54816,Master,54816
54817,Other,54817
54818,Undergraduate,54818
54819,Undergraduate,54819
54820,Other,54820
54821,Undergraduate,54821
54822,Undergraduate,54822
54823,Undergraduate,54823
54824,Other,54824
54825,Undergraduate,54825
54826,Undergraduate,54826
54827,Other,54827
54828,Undergraduate,54828
54829,Other,54829
54830,Master,54830
54831,Master,54831
54832,Undergraduate,54832
54833,Undergraduate,54833
54834,Master,54834
54835,Other,54835
54836,Undergraduate,54836
54837,Undergraduate,54837
54838,Undergraduate,54838
54839,Master,54839
54840,Undergraduate,54840
54841,Undergraduate,54841
54842,Undergraduate,54842
54843,Master,54843
54844,Undergraduate,54844
54845,Undergraduate,54845
54846,Other,54846
54847,Undergraduate,54847
54848,Other,54848
54849,Undergraduate,54849
54850,Undergraduate,54850
54851,Undergraduate,54851
54852,Undergraduate,54852
54853,Undergraduate,54853
54854,Undergraduate,54854
54855,Undergraduate,54855
54856,Undergraduate,54856
54857,Undergraduate,54857
54858,Other,54858
54859,PhD,54859
54860,Undergraduate,54860
54861,Other,54861
54862,Undergraduate,54862
54863,Undergraduate,54863
54864,Other,54864
54865,NoHigherEd,54865
54866,Undergraduate,54866
54867,Other,54867
54868,Undergraduate,54868
54869,Undergraduate,54869
54870,Other,54870
54871,Undergraduate,54871
54872,Master,54872
54873,Undergraduate,54873
54874,Master,54874
54875,Other,54875
54876,Undergraduate,54876
54877,Undergraduate,54877
54878,Undergraduate,54878
54879,Undergraduate,54879
54880,Undergraduate,54880
54881,Other,54881
54882,Undergraduate,54882
54883,Undergraduate,54883
54884,Other,54884
54885,Other,54885
54886,Undergraduate,54886
54887,Undergraduate,54887
54888,Other,54888
54889,Master,54889
54890,Master,54890
54891,Undergraduate,54891
54892,Master,54892
54893,Undergraduate,54893
54894,Undergraduate,54894
54895,Other,54895
54896,Other,54896
54897,Undergraduate,54897
54898,Undergraduate,54898
54899,Undergraduate,54899
54900,Other,54900
54901,Undergraduate,54901
54902,Undergraduate,54902
54903,Other,54903
54904,Master,54904
54905,Master,54905
54906,Undergraduate,54906
54907,Undergraduate,54907
54908,Undergraduate,54908
54909,Undergraduate,54909
54910,Other,54910
54911,Master,54911
54912,Other,54912
54913,Undergraduate,54913
54914,Undergraduate,54914
54915,Master,54915
54916,Undergraduate,54916
54917,NoHigherEd,54917
54918,Master,54918
54919,Undergraduate,54919
54920,Undergraduate,54920
54921,Master,54921
54922,Master,54922
54923,Other,54923
54924,NoHigherEd,54924
54925,Master,54925
54926,Undergraduate,54926
54927,Undergraduate,54927
54928,Undergraduate,54928
54929,Other,54929
54930,NoHigherEd,54930
54931,Master,54931
54932,Undergraduate,54932
54933,Undergraduate,54933
54934,Master,54934
54935,Other,54935
54936,Undergraduate,54936
54937,Other,54937
54938,Master,54938
54939,Undergraduate,54939
54940,Other,54940
54941,Undergraduate,54941
54942,Other,54942
54943,Undergraduate,54943
54944,Undergraduate,54944
54945,Other,54945
54946,Other,54946
54947,Undergraduate,54947
54948,Undergraduate,54948
54949,Undergraduate,54949
54950,Undergraduate,54950
54951,Undergraduate,54951
54952,PhD,54952
54953,Other,54953
54954,Undergraduate,54954
54955,Undergraduate,54955
54956,Undergraduate,54956
54957,Undergraduate,54957
54958,Undergraduate,54958
54959,Undergraduate,54959
54960,Master,54960
54961,Undergraduate,54961
54962,Master,54962
54963,Other,54963
54964,Undergraduate,54964
54965,Master,54965
54966,Other,54966
54967,Master,54967
54968,Undergraduate,54968
54969,Undergraduate,54969
54970,Master,54970
54971,Other,54971
54972,Undergraduate,54972
54973,NoHigherEd,54973
54974,Master,54974
54975,Undergraduate,54975
54976,Undergraduate,54976
54977,Undergraduate,54977
54978,Undergraduate,54978
54979,Undergraduate,54979
54980,Undergraduate,54980
54981,Other,54981
54982,Undergraduate,54982
54983,Undergraduate,54983
54984,Other,54984
54985,Master,54985
54986,Undergraduate,54986
54987,Undergraduate,54987
54988,Undergraduate,54988
54989,Undergraduate,54989
54990,Undergraduate,54990
54991,Other,54991
54992,Undergraduate,54992
54993,PhD,54993
54994,Undergraduate,54994
54995,Undergraduate,54995
54996,Undergraduate,54996
54997,Undergraduate,54997
54998,Master,54998
54999,Undergraduate,54999
55000,Undergraduate,55000
55001,Undergraduate,55001
55002,Undergraduate,55002
55003,Undergraduate,55003
55004,Undergraduate,55004
55005,PhD,55005
55006,Undergraduate,55006
55007,Undergraduate,55007
55008,Undergraduate,55008
55009,Undergraduate,55009
55010,Undergraduate,55010
55011,Undergraduate,55011
55012,Undergraduate,55012
55013,Undergraduate,55013
55014,Undergraduate,55014
55015,NoHigherEd,55015
55016,Undergraduate,55016
55017,NoHigherEd,55017
55018,Undergraduate,55018
55019,Other,55019
55020,Undergraduate,55020
55021,Undergraduate,55021
55022,Undergraduate,55022
55023,Undergraduate,55023
55024,Master,55024
55025,NoHigherEd,55025
55026,Other,55026
55027,Undergraduate,55027
55028,Master,55028
55029,Undergraduate,55029
55030,Undergraduate,55030
55031,Undergraduate,55031
55032,Undergraduate,55032
55033,Undergraduate,55033
55034,Other,55034
55035,Undergraduate,55035
55036,NoHigherEd,55036
55037,Undergraduate,55037
55038,Other,55038
55039,Undergraduate,55039
55040,Undergraduate,55040
55041,Master,55041
55042,Other,55042
55043,Undergraduate,55043
55044,Undergraduate,55044
55045,Master,55045
